lat,lon,"Baseline: People","Crisis: People",Difference,"Percent Change","Standard (Z) Score"
48.514784939429,9.0499877929688,22.163122931024,21.657657993502,-0.5054649375219,-2.182196843781,-0.1589477479248
48.511145989879,9.0499877929688,25.213671264005,22.645621761715,-2.5680495022898,-9.7966037508682,-0.70347149869212
48.507506778978,9.0499877929688,25.31953657195,19.442097355887,-5.8774392160629,-22.331089303171,-1.7929564265528
48.503867306723,9.0499877929688,17.233937819944,15.117323765999,-2.1166140539448,-11.608101743276,-1.6364461263059
48.500227573111,9.0499877929688,14.484704705,14.134058621473,-0.35064608352672,-2.2644673579956,-0.256416235372
48.496587578136,9.0499877929688,,,,-0.62741078882513,-0.083088178330853
48.492947321795,9.0499877929688,,,,2.1188826181835,0.28475920697432
48.489306804083,9.0499877929688,,,,1.1151727666162,0.1258513120539
48.485666024997,9.0499877929688,,,,-2.5216314554894,-0.26985731706246
48.482024984533,9.0499877929688,,,,-3.6516741038117,-0.35448809109802
48.478383682685,9.0499877929688,,,,5.5679386117795,0.41647119330906
48.474742119452,9.0499877929688,,,,77.164766336875,4
48.471100294828,9.0499877929688,,,,13.277694366944,1.3814280806471
48.467458208808,9.0499877929688,,,,0.87336519532682,0.098147337812437
48.463815861391,9.0499877929688,,,,-2.4396545447208,-0.22922380731625
48.46017325257,9.0499877929688,,,,-3.9607310018718,-0.34845601560117
48.511145989879,9.0444946289062,13.524222439659,11.042187307346,-2.4820351323128,-17.088936379379,-1.0212749077176
48.514784939429,9.0444946289062,,,,-10.451341846184,-0.98513173189791
48.507506778978,9.0444946289062,,,,-4.5720199217184,-0.32667571549695
48.503867306723,9.0444946289062,,,,-8.9357144482578,-0.96568468707345
48.500227573111,9.0444946289062,,,,0.39222879895576,0.028076740320296
48.496587578136,9.0444946289062,,,,0.70479515820141,0.096897675640169
48.492947321795,9.0444946289062,,,,2.5000431771313,0.37403926405028
48.489306804083,9.0444946289062,,,,4.7330591557134,0.5544711293092
48.485666024997,9.0444946289062,,,,2.6752680419335,0.29505511659376
48.482024984533,9.0444946289062,,,,1.3051963483454,0.13855773806337
48.478383682685,9.0444946289062,,,,5.145342945911,0.53531992814451
48.474742119452,9.0444946289062,,,,13.510434944782,1.3838742678962
48.471100294828,9.0444946289062,,,,6.7750674645655,0.68565113527705
48.467458208808,9.0444946289062,,,,1.09564638051,0.11329682193385
48.463815861391,9.0444946289062,,,,-0.90836909059654,-0.099784469401039
48.46017325257,9.0444946289062,,,,0.089086419611353,0.010745454593993
48.500227573111,8.9950561523438,11.725680692276,12.195569157693,0.4698884654169,3.6924426816877,0.29183832902671
48.482024984533,8.9950561523438,15.064707342549,11.706188675587,-3.3585186669622,-20.906192657907,-1.4181526456604
48.514784939429,8.9950561523438,,,,-0.92493058734691,-0.094837895051854
48.511145989879,8.9950561523438,,,,-1.3873728591368,-0.15362423216274
48.507506778978,8.9950561523438,,,,-4.2600938653362,-0.51218298265797
48.503867306723,8.9950561523438,,,,-6.4668652263735,-0.36207688447018
48.496587578136,8.9950561523438,,,,-32.175170249861,-2.0969240808783
48.492947321795,8.9950561523438,,,,-21.463375555705,-1.1656752294333
48.489306804083,8.9950561523438,,,,-11.469897059511,-0.64158491493428
48.485666024997,8.9950561523438,,,,3.3314643075689,0.23404937997158
48.478383682685,8.9950561523438,,,,-15.550772895587,-1.2782243834095
48.474742119452,8.9950561523438,,,,-7.8560695630304,-1.0995832965008
48.471100294828,8.9950561523438,,,,-0.78507108043622,-0.0822672817358
48.514784939429,8.9675903320312,,,,-2.26585142903,-0.24677004487743
48.511145989879,8.9675903320312,,,,-3.4957808492325,-0.43429965520064
48.507506778978,8.9675903320312,,,,1.0168564551165,0.068302823051295
48.503867306723,8.9675903320312,,,,-6.239658814225,-0.56371845387785
48.500227573111,8.9675903320312,,,,-15.557251961632,-1.0425520271169
48.496587578136,8.9675903320312,,,,-6.9292317871926,-0.86334416055679
48.492947321795,8.9675903320312,,,,-4.8479104504737,-0.55038943604837
48.489306804083,8.9675903320312,,,,-13.895237365663,-0.46502384514539
48.485666024997,8.9675903320312,,,,-2.5709819259728,-0.25334155507367
48.482024984533,8.9675903320312,,,,1.9980430767432,0.20029763965891
48.478383682685,8.9675903320312,,,,3.7682625497221,0.32708072795377
48.474742119452,8.9675903320312,,,,5.2220589004752,0.27787885351579
48.471100294828,8.9675903320312,,,,6.7963842784909,0.66416280082376
48.467458208808,8.9675903320312,,,,2.7908595456642,0.35442784210753
48.463815861391,8.9675903320312,,,,-1.1281232055039,-0.11807357709201
48.46017325257,8.9675903320312,,,,-2.0439148481437,-0.22397369954174
48.514784939429,8.9730834960938,,,,-8.3352160232836,-0.35615891694037
48.511145989879,8.9730834960938,,,,-11.174813855178,-0.69445886270376
48.507506778978,8.9730834960938,,,,-23.077867103355,-0.94448947391789
48.503867306723,8.9730834960938,,,,-6.6716375316973,-0.65465684007862
48.500227573111,8.9730834960938,,,,7.974341583518,0.45347406169388
48.496587578136,8.9730834960938,,,,-2.4655474844223,-0.28346001311461
48.492947321795,8.9730834960938,,,,-4.6959645164702,-0.51838928203532
48.489306804083,8.9730834960938,,,,-11.677685262621,-0.91834590555477
48.485666024997,8.9730834960938,,,,-13.212106308234,-1.0024569713519
48.482024984533,8.9730834960938,,,,-21.427072290953,-0.898925182344
48.478383682685,8.9730834960938,,,,5.7868134715966,0.34033480360413
48.474742119452,8.9730834960938,,,,17.544412982173,1.1303034408244
48.471100294828,8.9730834960938,,,,11.382579271296,1.0760446359571
