lat,lon,"Baseline: People","Crisis: People",Difference,"Percent Change","Standard (Z) Score"
48.514784939429,9.0499877929688,19.612841898774,20.771610014952,1.1587681161777,5.6215834860045,1.1288657961773
48.511145989879,9.0499877929688,20.492823009847,17.455068581924,-3.0377544279228,-14.133808418425,-1.5587532368007
48.507506778978,9.0499877929688,22.016580046315,20.257340037778,-1.7592400085366,-7.6433597215422,-0.9068370566256
48.503867306723,9.0499877929688,15.365002234013,13.486275682415,-1.8787265515986,-11.480148457871,-1.0562737946428
48.500227573111,9.0499877929688,14.89758773556,13.958384403919,-0.93920333164028,-5.9078354984604,-0.82390231495165
48.496587578136,9.0499877929688,,,,-3.4453211759558,-0.66675591539368
48.492947321795,9.0499877929688,,,,-0.77548176037371,-0.11513487808156
48.489306804083,9.0499877929688,,,,0.72159204350696,0.073915834021683
48.485666024997,9.0499877929688,,,,3.3263598791934,0.34076978613037
48.482024984533,9.0499877929688,,,,12.112023954165,1.3061210091129
48.478383682685,9.0499877929688,,,,23.578049861406,2.7483230717293
48.474742119452,9.0499877929688,,,,11.974719104405,1.2928979302002
48.471100294828,9.0499877929688,,,,2.7189149125444,0.27729495100035
48.463815861391,9.0499877929688,,,,-0.55554503474034,-0.058967420702113
48.46017325257,9.0499877929688,,,,-2.9406954296032,-0.41463956423972
48.500227573111,8.9950561523438,11.97487278529,11.725275497005,-0.24959728828463,-1.923697383512,-0.13957112498742
48.482024984533,8.9950561523438,15.240195567934,15.625971104806,0.38577553687178,2.375436522658,0.1427447412616
48.514784939429,8.9950561523438,,,,-2.1985027569058,-0.22479234151613
48.511145989879,8.9950561523438,,,,-1.5090340882327,-0.16673025508978
48.507506778978,8.9950561523438,,,,-2.488363142751,-0.32952596921009
48.503867306723,8.9950561523438,,,,-1.7464284094174,-0.14335827718101
48.496587578136,8.9950561523438,,,,-19.340683179246,-0.67869144620205
48.492947321795,8.9950561523438,,,,8.6011799320273,0.26639821167934
48.489306804083,8.9950561523438,,,,-4.9363047378063,-0.40290338458137
48.485666024997,8.9950561523438,,,,-10.950512796814,-0.65384173064768
48.478383682685,8.9950561523438,,,,2.906090081252,0.26231071965518
48.474742119452,8.9950561523438,,,,2.7724446798529,0.45443560842833
48.471100294828,8.9950561523438,,,,0.67283789969753,0.070015614292625
48.514784939429,8.9675903320312,,,,-0.78753682494781,-0.084787627120948
48.511145989879,8.9675903320312,,,,-1.8102041950866,-0.13223764956757
48.507506778978,8.9675903320312,,,,-4.4069159296994,-0.15208692383879
48.503867306723,8.9675903320312,,,,-3.097006007516,-0.27195962627312
48.500227573111,8.9675903320312,,,,3.4669385198306,0.22781433089961
48.496587578136,8.9675903320312,,,,4.5960491567587,0.5544994319681
48.492947321795,8.9675903320312,,,,1.369182054083,0.15246737746195
48.489306804083,8.9675903320312,,,,-0.83412605060905,-0.087450970766687
48.485666024997,8.9675903320312,,,,5.3008228778929,0.67519885988334
48.482024984533,8.9675903320312,,,,18.000229108299,1.6039622120581
48.478383682685,8.9675903320312,,,,27.501788497985,1.7743549426352
48.474742119452,8.9675903320312,,,,39.597846745233,2.2987142411625
48.471100294828,8.9675903320312,,,,24.033828095256,2.591347455808
48.467458208808,8.9675903320312,,,,8.2566369750888,1.053597391482
48.463815861391,8.9675903320312,,,,2.8800119482252,0.29943940608076
48.46017325257,8.9675903320312,,,,5.9358188316266,0.64258869825433
48.514784939429,8.9730834960938,,,,-0.30010461884729,-0.032278284948515
48.511145989879,8.9730834960938,,,,0.33465285504786,0.024278682972782
48.507506778978,8.9730834960938,,,,2.8506560063085,0.087102284445132
48.503867306723,8.9730834960938,,,,-1.4572052390309,-0.14727937782988
48.500227573111,8.9730834960938,,,,-4.4453485207259,-0.27380445160931
48.496587578136,8.9730834960938,,,,-1.2371417359885,-0.1836616442139
48.492947321795,8.9730834960938,,,,-1.6103579435918,-0.17584819574253
48.489306804083,8.9730834960938,,,,-7.9345657875306,-0.34853146676102
48.485666024997,8.9730834960938,,,,-1.7579915207503,-0.17887985712635
