lat,lon,"Baseline: People","Crisis: People",Difference,"Percent Change","Standard (Z) Score"
48.514784939429,9.0499877929688,21.550941623027,19.646908981263,-1.9040326417636,-8.443251167035,-1.2928598829735
48.511145989879,9.0499877929688,26.643122886763,20.4682483688,-6.1748745179631,-22.337832607618,-1.8704208352302
48.507506778978,9.0499877929688,25.818679956543,20.319595325542,-5.499084631001,-20.504680468658,-2.0145779353175
48.503867306723,9.0499877929688,16.967345733746,17.462915089382,0.49556935563641,2.7581667486124,0.26546261685891
48.500227573111,9.0499877929688,14.46160133061,14.411950047344,-0.049651283266911,-0.32112639697036,-0.030225192450484
48.496587578136,9.0499877929688,,,,-7.0376653377625,-1.1269917724562
48.492947321795,9.0499877929688,,,,-9.1442921673505,-1.6130354800582
48.489306804083,9.0499877929688,,,,-3.0905628214459,-0.34857022558849
48.485666024997,9.0499877929688,,,,2.9796517626387,0.31263137609503
48.482024984533,9.0499877929688,,,,8.5438311014454,0.92716241880883
48.478383682685,9.0499877929688,,,,6.044223875277,0.43579039199555
48.474742119452,9.0499877929688,,,,-1.3504472661896,-0.10523046212522
48.471100294828,9.0499877929688,,,,-3.3451715123677,-0.35433219491959
48.467458208808,9.0499877929688,,,,-7.8133784239294,-0.90135634600195
48.463815861391,9.0499877929688,,,,-8.9823949356474,-0.85923102066886
48.46017325257,9.0499877929688,,,,-5.7388050186334,-0.52397981109829
48.511145989879,9.0444946289062,13.07844111805,13.644498382283,0.56605726423274,4.0207382300798,0.29249418089577
48.514784939429,9.0444946289062,,,,-6.5217943905536,-0.69021360299853
48.507506778978,9.0444946289062,,,,-20.206435708085,-1.744609404427
48.503867306723,9.0444946289062,,,,-2.857217537126,-0.42298541328416
48.500227573111,9.0444946289062,,,,-8.5864670650221,-0.5262152687604
48.496587578136,9.0444946289062,,,,-3.1153789970558,-0.45823847860793
48.492947321795,9.0444946289062,,,,-0.28326603813021,-0.042752614398814
48.489306804083,9.0444946289062,,,,2.4437136050177,0.28925623634895
48.485666024997,9.0444946289062,,,,1.6969149725805,0.18771634372549
48.482024984533,9.0444946289062,,,,1.1433424759654,0.12080951280913
48.478383682685,9.0444946289062,,,,0.86177939915778,0.089229900757601
48.474742119452,9.0444946289062,,,,-0.012040875644764,-0.0012361846517936
48.471100294828,9.0444946289062,,,,-0.83241928595447,-0.084628546691774
48.467458208808,9.0444946289062,,,,-1.5617749153828,-0.16212240811532
48.463815861391,9.0444946289062,,,,-2.080207759273,-0.22882521587589
48.46017325257,9.0444946289062,,,,-2.2852275779335,-0.27479122905434
48.500227573111,8.9950561523438,12.862212358831,12.670525393962,-0.19168696486867,-1.3828021091205,-0.11506063083907
48.482024984533,8.9950561523438,16.193530086894,17.014622242906,0.82109215601184,4.7755879790952,0.36886032797022
48.514784939429,8.9950561523438,,,,-1.6528508893887,-0.16939630391927
48.511145989879,8.9950561523438,,,,1.0577042479942,0.11812368247778
48.507506778978,8.9950561523438,,,,-1.6429416003927,-0.26764604708516
48.503867306723,8.9950561523438,,,,2.439209081371,0.17090268276999
48.496587578136,8.9950561523438,,,,10.37572227656,0.53573588760821
48.492947321795,8.9950561523438,,,,-15.821235977372,-0.58958022675012
48.489306804083,8.9950561523438,,,,3.0083172373514,0.29692203263541
48.485666024997,8.9950561523438,,,,12.713348654882,0.65030696487186
48.478383682685,8.9950561523438,,,,5.4573324427803,0.55791459043645
48.474742119452,8.9950561523438,,,,3.0338486470507,0.51017559434423
48.471100294828,8.9950561523438,,,,0.21139040896939,0.022156231929735
48.514784939429,8.9675903320312,,,,-1.5988895565765,-0.1729520883795
48.511145989879,8.9675903320312,,,,-3.023996758155,-0.26780533867087
48.507506778978,8.9675903320312,,,,-1.9860594083284,-0.083312898182019
48.503867306723,8.9675903320312,,,,-11.597788352306,-1.638018613752
48.500227573111,8.9675903320312,,,,-16.311201287402,-1.0714219540569
48.496587578136,8.9675903320312,,,,-8.9386481936573,-1.2288383585049
48.492947321795,8.9675903320312,,,,-4.3066752804357,-0.48338490889399
48.489306804083,8.9675903320312,,,,-1.8614026704689,-0.19823111429687
48.485666024997,8.9675903320312,,,,0.22579715326406,0.02785470060511
48.482024984533,8.9675903320312,,,,4.0633743874675,0.308086339746
48.478383682685,8.9675903320312,,,,5.0790634795611,0.26406850385915
48.474742119452,8.9675903320312,,,,1.288513894742,0.065558360643369
48.471100294828,8.9675903320312,,,,-1.5763520135229,-0.15646232918969
48.467458208808,8.9675903320312,,,,-0.92272260743295,-0.11714085522005
48.463815861391,8.9675903320312,,,,1.056507931958,0.11211450323231
48.46017325257,8.9675903320312,,,,1.6263210480113,0.18352505047033
48.514784939429,8.9730834960938,,,,-2.4387281813924,-0.26396828147838
48.511145989879,8.9730834960938,,,,-8.570377016265,-0.71616958231191
48.507506778978,8.9730834960938,,,,-23.090285032157,-0.87457452684471
48.503867306723,8.9730834960938,,,,17.984855565843,3.2997128870414
48.500227573111,8.9730834960938,,,,-6.8809832703724,-0.90515123015177
48.496587578136,8.9730834960938,,,,-6.5008911676316,-0.94177133854273
48.492947321795,8.9730834960938,,,,-9.7254616859188,-0.43644607300274
48.489306804083,8.9730834960938,,,,-5.1384893242753,-0.55121571250451
48.485666024997,8.9730834960938,,,,3.9634148250332,0.42655205897169
48.482024984533,8.9730834960938,,,,16.955474788036,0.5262687014914
48.478383682685,8.9730834960938,,,,41.113005327695,1.4674420394701
48.474742119452,8.9730834960938,,,,-7.7702173871796,-0.56562035390251
48.471100294828,8.9730834960938,,,,-3.8589928750368,-0.41967870687256
